,code,type,company
2907,N838AW,L2J,Umb Bank N A Trustee
2908,N838SB,L2J,Bank Of Utah Trustee
2909,N839AW,L2J,American Airlines Inc
2910,N839UP,L2T,Wheels Up Partners Llc
2911,N8400E,L3J,Rs Distributors Llc
2912,N840AW,L2J,American Airlines Inc
2913,N840AY,L2J,Wells Fargo Trust Co Na Trustee
2914,N842A,L2J,Astec Industries Inc
2915,N842UP,L2T,Wheels Up Partners Llc
2916,N843JS,L2J,Lgm Enterprises Llc
2917,N843UP,L2T,Wheels Up Partners Llc
2918,N845AM,L2J,Wells Fargo Trust Co Na Trustee
2919,N847JS,L2J,Jml Jet Ii Llc
2920,N847UP,L2T,Wheels Up Partners Llc
2921,N849SA,L1T,Tw Leasing Llc
2922,N850EC,L2J,Rock Jet Solutions Llc
2923,N850PA,L1T,Winds Calm Llc
2924,N850RA,L3J,Royal Air Freight Inc
2925,N850SA,L1T,Tw Leasing Llc
2926,N850UP,L2T,Wheels Up Partners Llc
2927,N851NN,L2J,Wilmington Trust Co Trustee
2928,N852CD,L1P,Lone Mountain Aircraft Llc
2929,N854AS,L2J,Skywest Airlines Inc
2930,N854FL,L2J,D S Advisors Inc
2931,N854UP,L2T,Wheels Up Partners Llc
2932,N855RW,L2J,Republic Airways Inc
2933,N855UP,L2T,Wheels Up Partners Llc
2934,N856AS,L2J,Skywest Airlines Inc
2935,N856RW,L2J,United Express
2936,N856UP,L2T,Wheels Up Partners Llc
2937,N857RW,L2J,Republic Airways Inc
2938,N857UP,L2T,Wheels Up Partners Llc
2939,N858RW,L2J,United Express
2940,N858UP,L2T,Wheels Up Partners Llc
2941,N859RW,L2J,United Express
2942,N859UP,L2T,Wheels Up Partners Llc
2943,N85CC,L2J,New Bremen Investments Inc
2944,N85D,L2J,Sky Velocity Aviation Llc
2945,N861RW,L2J,United Express
2946,N862RW,L2J,United Express
2947,N863RW,L2J,United Express
2948,N864RW,L2J,United Express
2949,N865RW,L2J,United Express
2950,N867RW,L2J,Republic Airways Inc
2951,N868AS,L2J,Skywest Airlines Inc
2952,N8694A,L2J,Delta Air Lines
2953,N869RW,L2J,Republic Airways Inc
2954,N86CW,L2J,Costco Wholesale Corp
2955,N870RW,L2J,Delta Connection
2956,N871RW,L2J,Republic Airways Inc
2957,N872DC,L2J,Skywest Airlines Inc
2958,N872RW,L2J,Delta Connection
2959,N873UP,L2T,Wheels Up Partners Llc
2960,N875AM,L2J,Wells Fargo Trust Co Na Trustee
2961,N875AS,L2J,Skywest Airlines Inc
2962,N876AS,L2J,Skywest Airlines Inc
2963,N877AS,L2J,Skywest Airlines Inc
2964,N8783E,L2J,Delta Air Lines
2965,N879AS,L2J,Skywest Airlines Inc
2966,N87RB,L2J,Hat Trick Air Llc
2967,N881YV,L2J,Bank Of Utah Trustee
2968,N8836A,L2J,Delta Air Lines
2969,N8837B,L2J,Delta Air Lines
2970,N8839E,L2J,Delta Air Lines
2971,N883EA,L2T,Float Alaska Holdings Llc
2972,N883UP,L2T,Wheels Up Partners Llc
2973,N8847A,L2J,Delta Air Lines
2974,N885M,L2J,Jimbob Aviation Inc.
2975,N8869B,L2J,Delta Air Lines
2976,N8877A,L2J,Delta Air Lines
2977,N888HE,L2J,Journey Aviation 638 Llc
2978,N888KJ,L2J,Jfw Leasing Llc
2979,N888PK,L1T,Himes Island Air Llc
2980,N888YC,L2J,Tvpx Aircraft Solutions Inc Trustee
2981,N8894A,L2J,Delta Air Lines
2982,N8896A,L2J,Delta Air Lines
2983,N889AS,L2J,Skywest Airlines Inc
2984,N88C,L2J,Tvpx Aircraft Solutions Inc Trustee
2985,N8908D,L2J,Delta Air Lines
2986,N8918B,L2J,Delta Air Lines
2987,N891EA,L2T,Float Alaska Holdings Llc
2988,N8928A,L2J,Wells Fargo Trust Co Na Trustee
2989,N8932C,L2J,Delta Air Lines
2990,N8933B,L2J,Delta Air Lines
2991,N8936A,L2J,Delta Air Lines
2992,N893AT,L2J,Wells Fargo Trust Co Na Trustee
2993,N8942A,L2J,Wells Fargo Trust Co Na Trustee
2994,N895BB,L2J,Jj Trans Llc
2995,N8965E,L2J,Wells Fargo Trust Co Na Trustee
2996,N8968E,L2J,Delta Air Lines
2997,N896AT,L2J,Wells Fargo Trust Co Na Trustee
2998,N8970D,L2J,Delta Air Lines
2999,N8974C,L2J,Wells Fargo Trust Co Na Trustee
3000,N8976E,L2J,Wells Fargo Trust Co Na Trustee
3001,N897SK,L2J,Skywest Airlines Inc
3002,N8986B,L2J,Wells Fargo Trust Co Na Trustee
3003,N898MW,L2J,N898mw Inc Trustee
3004,N899SK,L2J,Skywest Airlines Inc
3005,N8X,L3J,Dassault Falcon Jet Corp
3006,N90024,L2J,Wells Fargo Trust Co Na Trustee
3007,N9002U,L2J,American Airlines Inc
3008,N9004F,L2J,American Airlines Inc
3009,N9006,L2J,American Airlines Inc
3010,N900AE,L2J,American Airlines Inc
3011,N900JG,L3J,Jetco Llc
3012,N900LC,L3J,Mid Central Leasing Llc
3013,N900NH,L2J,Bslcc-iv Llc
3014,N900NP,L1T,Northland Airmotive Llc
3015,N9010R,L2J,Wells Fargo Trust Co Na Trustee
3016,N9011P,L2J,Wilmington Trust Co Trustee
3017,N9012,L2J,American Airlines Inc
3018,N9013A,L2J,Umb Bank N A Trustee
3019,N9015D,L2J,Umb Bank N A Trustee
3020,N9016,L2J,Umb Bank N A Trustee
3021,N9017P,L2J,Wells Fargo Trust Co Na Trustee
3022,N9018E,L2J,Wells Fargo Trust Co Na Trustee
3023,N9019F,L2J,Umb Bank N A Trustee
3024,N901SC,L2J,Sc Aviation Inc
3025,N901XJ,L2J,Delta Air Lines
3026,N9022G,L2J,Wells Fargo Trust Co Na Trustee
3027,N9023N,L2J,Wells Fargo Trust Co Na Trustee
3028,N9025B,L2J,Wells Fargo Trust Co Na Trustee
3029,N9026C,L2J,American Airlines Inc
3030,N9029F,L2J,American Airlines Inc
3031,N902BC,L2J,American Airlines Inc
3032,N902FH,L2J,Coca-cola Bottling Company
3033,N902XJ,L2J,Delta Air Lines
3034,N903XJ,L2J,Delta Air Lines
3035,N904XJ,L2J,Delta Air Lines
3036,N905EV,L2J,American Eagle
3037,N905G,L2J,Bank Of Utah Trustee
3038,N905JH,L2J,American Airlines Inc
3039,N905XJ,L2J,Delta Air Lines
3040,N906AE,L2J,American Airlines Inc
3041,N906AS,L2J,N1870g Leasing Llc
3042,N906XJ,L2J,Delta Air Lines
3043,N907AE,L2J,American Airlines Inc
3044,N907XJ,L2J,Delta Air Lines
3045,N908AE,L2J,American Airlines Inc
3046,N908EV,L2J,Skywest Airlines Inc
3047,N908SW,L2J,Skywest Airlines Inc
3048,N908XJ,L2J,Delta Air Lines
3049,N909AE,L2J,American Airlines Inc
3050,N909EV,L2J,Skywest Airlines Inc
3051,N909SW,L2J,Skywest Airlines Inc
3052,N909XJ,L2J,Delta Air Lines
3053,N90FX,L2J,Flexjet Llc
3054,N910CF,L2J,Mayim Rabim Llc
3055,N910TB,L1T,Speedbird Aviation Llc
3056,N910XJ,L2J,Delta Air Lines
3057,N912SW,L2J,Skywest Airlines Inc
3058,N913AF,L1T,Rigi Inc
3059,N913EV,L2J,Skywest Airlines Inc
3060,N914EV,L2J,Skywest Airlines Inc
3061,N914XJ,L2J,Delta Air Lines
3062,N915EV,L2J,Skywest Airlines Inc
3063,N915XJ,L2J,Delta Air Lines
3064,N916XJ,L2J,Delta Air Lines
3065,N917MM,L2J,Mma Consulting Inc
3066,N917MS,L2J,917ms Llc
3067,N917W,L2J,Avire Llc
3068,N917XA,L2J,Swift Air Llc
3069,N917XJ,L2J,Delta Air Lines
3070,N918AE,L2J,American Airlines Inc
3071,N918PT,L2J,Tennthom Aviation Corp
3072,N918ST,L2J,Arkoma Consulting Llc
3073,N918TB,L2J,Delaware Trust Co Trustee
3074,N918US,L2J,American Airlines Inc
3075,N919AT,L2J,Bcc Equipment Leasing Corp
3076,N919CH,L2J,Leipold Aircraft Llc
3077,N919HP,L2T,King Three Llc
3078,N919XJ,L2J,Delta Air Lines
3079,N91AM,L1P,Laneybird Llc
3080,N91CW,L2J,Costco Wholesale Corp
3081,N91GJ,L2J,Global Jetcare Inc
3082,N91JS,L2J,Oneida Ii Llc
3083,N920EV,L2J,Skywest Airlines Inc
3084,N920PD,H2T,New York City Police Department
3085,N921AT,L2J,Bcc Equipment Leasing Corp
3086,N921XJ,L2J,Delta Air Lines
3087,N922AE,L2J,American Airlines Inc
3088,N922XJ,L2J,Delta Air Lines
3089,N923AE,L2J,American Airlines Inc
3090,N923AT,L2J,Wells Fargo Trust Co Na Trustee
3091,N923SW,L2J,Skywest Airlines Inc
3092,N923XJ,L2J,Delta Air Lines
3093,N924AT,L2J,Bcc Equipment Leasing Corp
3094,N924EV,L2J,Delta Air Lines
3095,N924SW,L2J,Skywest Airlines Inc
3096,N924XJ,L2J,Delta Air Lines
3097,N925AE,L2J,American Airlines Inc
3098,N925AT,L2J,Bcc Equipment Leasing Corp
3099,N925XJ,L2J,Delta Air Lines
3100,N926AT,L2J,Wells Fargo Trust Co Na Trustee
3101,N926SW,L2J,Skywest Airlines Inc
3102,N926TF,L2J,Frist Aviation Llc
3103,N926XJ,L2J,Delta Air Lines
3104,N927AT,L2J,Wells Fargo Trust Co Na Trustee
3105,N927EV,L2J,Delta Air Lines
3106,N927XJ,L2J,Delta Air Lines
3107,N928AE,L2J,American Airlines Inc
3108,N928AT,L2J,Wells Fargo Trust Co Na Trustee
3109,N928SB,L1T,Tvpx Aircraft Solutions Inc Trustee
3110,N928XJ,L2J,Delta Air Lines
3111,N929AT,L2J,Wells Fargo Trust Co Na Trustee
3112,N929SW,L2J,Skywest Airlines Inc
3113,N929XJ,L2J,Delta Air Lines
3114,N92MK,L2J,Bank Of Utah Trustee
3115,N92RX,L2J,Sanfelippo Suncity Inc
3116,N92TH,L2J,Cxlh2 Llc
3117,N93003,L2J,Wells Fargo Trust Co Na Trustee
3118,N930AT,L2J,Wells Fargo Trust Co Na Trustee
3119,N930EV,L2J,Skywest Airlines Inc
3120,N930SW,L2J,Skywest Airlines Inc
3121,N930XJ,L2J,Delta Air Lines
3122,N930Y,L1T,Blue Man Air Llc
3123,N930YY,L1T,Tvc Transportation Llc
3124,N931AE,L2J,American Airlines Inc
3125,N931XJ,L2J,Delta Air Lines
3126,N932AE,L2J,American Airlines Inc
3127,N932AT,L2J,Wells Fargo Trust Co Na Trustee
3128,N932EV,L2J,Skywest Airlines Inc
3129,N932SW,L2J,Skywest Airlines Inc
3130,N932XJ,L2J,Delta Air Lines
3131,N933AT,L2J,Wells Fargo Trust Co Na Trustee
3132,N933JN,L2J,American Airlines Inc
3133,N934AT,L2J,Wells Fargo Trust Co Na Trustee
3134,N935AE,L2J,American Airlines Inc
3135,N935AT,L2J,Delta Air Lines
3136,N935XJ,L2J,Delta Air Lines
3137,N936AT,L2J,Wells Fargo Trust Co Na Trustee
3138,N936XJ,L2J,Delta Air Lines
3139,N937AT,L2J,Bcc Equipment Leasing Corp
3140,N937EV,L2J,Skywest Airlines Inc
3141,N938AT,L2J,Wells Fargo Trust Co Na Trustee
3142,N938NN,L2J,Bank Of Utah Trustee
3143,N939AE,L2J,American Airlines Inc
3144,N939AT,L2J,Wells Fargo Trust Co Na Trustee
3145,N939SW,L2J,Skywest Airlines Inc
3146,N93FX,L2J,Flexjet Llc
3147,N940AT,L2J,Delta Air Lines
3148,N941LT,L2J,American Airlines Inc
3149,N942AT,L2J,Delta Air Lines
3150,N942LL,L2J,American Airlines Inc
3151,N943AT,L2J,Delta Air Lines
3152,N943EL,L2J,Wheels Up Partners Llc
3153,N943SW,L2J,Skywest Airlines Inc
3154,N944AT,L2J,Delta Air Lines
3155,N945AT,L2J,Delta Air Lines
3156,N946AT,L2J,Delta Air Lines
3157,N946SW,L2J,Skywest Airlines Inc
3158,N947AT,L2J,Delta Air Lines
3159,N947EL,L2J,Bell Helicopter Textron Canada Limitée/ Bell Helicopter Textron Canada Limited
3160,N947SW,L2J,Skywest Airlines Inc
3161,N948AT,L2J,Delta Air Lines
3162,N949AT,L2J,Delta Air Lines
3163,N94GP,L2J,Jr Aviation Llc
3164,N950AM,L2J,Wings 35115 Llc
3165,N950AT,L2J,Delta Air Lines
3166,N950X,L3J,Tp Aviation Ii Llc
3167,N951AT,L2J,Wells Fargo Trust Co Na Trustee
3168,N951CM,L2J,Terence R Cunningham
3169,N952AT,L2J,Wells Fargo Trust Co Na Trustee
3170,N952PM,L1T,Air Dixon Llc
3171,N953AT,L2J,Wells Fargo Trust Co Na Trustee
3172,N954AT,L2J,Wells Fargo Trust Co Na Trustee
3173,N954SW,L2J,Skywest Airlines Inc
3174,N955AF,L1T,Rigi Inc
3175,N955AT,L2J,Wells Fargo Trust Co Na Trustee
3176,N955GH,L2J,Gbbc Flight Llc
3177,N957AM,L2J,Umb Bank N A Trustee
3178,N957BJ,L2J,E & A Aviation Llc
3179,N958AM,L2J,Umb Bank N A Trustee
3180,N958SW,L2J,Skywest Airlines Inc
3181,N959AF,L1T,Rigi Inc
3182,N959CR,L2J,Pumpjack Aviation Llc
3183,N959SW,L2J,Skywest Airlines Inc
3184,N960SW,L2J,Skywest Airlines Inc
3185,N9612B,L1T,Avion Capital Corp
3186,N961SW,L2J,Skywest Airlines Inc
3187,N962A,L2J,D & E Aviation Llc
3188,N962SW,L2J,Skywest Airlines Inc
3189,N963AT,L2J,Wells Fargo Trust Co Na Trustee
3190,N963SW,L2J,Skywest Airlines Inc
3191,N964AT,L2J,Wells Fargo Trust Co Na Trustee
3192,N965AT,L2J,Wells Fargo Trust Co Na Trustee
3193,N965SW,L2J,Skywest Airlines Inc
3194,N966AT,L2J,Wells Fargo Trust Co Na Trustee
3195,N968BS,L2J,1776 Aviation Services Llc
3196,N96UA,L2J,Three Diamond Flyers Llc
3197,N96UJ,L3J,Vase Corp V
3198,N970AT,L2J,Wells Fargo Trust Co Na Trustee
3199,N970SW,L2J,Skywest Airlines Inc
3200,N971AT,L2J,Wells Fargo Trust Co Na Trustee
3201,N971SW,L2J,Skywest Airlines Inc
3202,N974AT,L2J,Wells Fargo Trust Co Na Trustee
3203,N975SW,L2J,Wells Fargo Trust Co Na Trustee
3204,N977AF,L2J,Atsinger Aviation Llc
3205,N977AT,L2J,Wells Fargo Trust Co Na Trustee
3206,N977CB,L2J,Steven Brothers Aviation Llc
3207,N978AT,L2J,Wells Fargo Trust Co Na Trustee
3208,N978FD,L2J,Federal Express Corporation
3209,N979AT,L2J,Wells Fargo Trust Co Na Trustee
3210,N979RF,L2J,Jedami Air Llc
3211,N979RP,L2J,United Express
3212,N980AT,L2J,Wells Fargo Trust Co Na Trustee
3213,N980EV,L2J,Delta Air Lines
3214,N981AT,L2J,Wells Fargo Trust Co Na Trustee
3215,N982AT,L2J,Wells Fargo Trust Co Na Trustee
3216,N982MM,L1P,Tvpx Aircraft Solutions Inc Trustee
3217,N982SW,L2J,Wells Fargo Trust Co Na Trustee
3218,N983AT,L2J,Wells Fargo Trust Co Na Trustee
3219,N983J,L2J,Jacobs Irwin Mark Trustee
3220,N983SW,L2J,Wells Fargo Trust Co Na Trustee
3221,N985AT,L2J,Bcc Equipment Leasing Corp
3222,N986AT,L2J,Bcc Equipment Leasing Corp
3223,N986SW,L2J,Wells Fargo Trust Co Na Trustee
3224,N987RL,H1T,Studer Fertilizer Inc
3225,N988AT,L2J,Delta Air Lines
3226,N988NW,L3J,Sky Explorer Ltd
3227,N989AT,L2J,Delta Air Lines
3228,N98AD,L2J,Altair Advanced Industries Inc
3229,N98LT,L2J,Worldwide Jet Charter Inc
3230,N990AT,L2J,Delta Air Lines
3231,N990H,L2J,Gama Charters Inc
3232,N990LC,L2J,Aero Jet Aviation I Inc
3233,N990MM,L3J,Falcon 50 Llc
3234,N991AT,L2J,Delta Air Lines
3235,N993AT,L2J,Wells Fargo Trust Co Na Trustee
3236,N994AT,L2J,Delta Air Lines
3237,N995AT,L2J,Delta Air Lines
3238,N995DP,L2J,Aero Jet Aviation I Inc
3239,N996AT,L2J,Delta Air Lines
3240,N997AA,L2J,American Airlines
3241,N997AT,L2J,Delta Air Lines
3242,N998AT,L2J,Delta Air Lines
3243,N998CX,L2J,Delta Private Jets
3244,N999GC,L2J,Blue Horizons Holdings Llc
3245,OE-IIX,L2J,Lauda Motion Executive
3246,OE-IXG,L2J,Inconnu
3247,OE-LAE,L2J,Austrian
3248,OE-LAY,L2J,Austrian
3249,OE-LAZ,L2J,Austrian
3250,OH-LWA,L2J,Finnair
3251,OH-LWB,L2J,Finnair
3252,OH-LWC,L2J,Finnair
3253,OH-LWG,L2J,Finnair
3254,OO-ACF,L4J,Ace Belgium Freighters
3255,OO-AIE,FA7X,Luxaviation Belgium
3256,OY-JJJ,L2J,Sun Air
3257,OY-RAB,L3J,Air Alsie
3258,OY-RAD,L3J,Air Alsie
3259,OY-VIK,L3J,Air Alsie
3260,OY-WLD,L2J,Blackbird Air Charter A/s
3261,P4-KCC,L2J,Air Astana
3262,P4-KUL,L2J,Vipjet Ltd
3263,P4-RYY,L2J,Arab Wings Ltd
3264,PH-AKA,L2J,KLM Royal Dutch Airlines
3265,PH-AKB,L2J,KLM Royal Dutch Airlines
3266,PH-AOA,L2J,KLM Royal Dutch Airlines
3267,PH-AOB,L2J,KLM Royal Dutch Airlines
3268,PH-AOC,L2J,KLM Royal Dutch Airlines
3269,PH-AOD,L2J,KLM Royal Dutch Airlines
3270,PH-AOE,L2J,KLM Royal Dutch Airlines
3271,PH-AOF,L2J,KLM Royal Dutch Airlines
3272,PH-BKD,L2J,KLM Royal Dutch Airlines
3273,PH-BQP,L2J,KLM Royal Dutch Airlines
3274,PH-DTF,L3J,Exxaero
3275,PH-TLP,L3J,Flying Service Nv
3276,RA-76511,L4J,Volga-dnepr Airlines
3277,SP-ENV,L2J,Enter Air
3278,SP-NVM,L2J,Amc Aviation
3279,T7-7AA,L2J,Inconnu
3280,TC-JNH,L2J,Turkish Airlines
3281,TC-JNI,L2J,Turkish Airlines
3282,TC-JNM,L2J,Turkish Airlines
3283,TC-JNO,L2J,Turkish Airlines
3284,TC-JNR,L2J,Turkish Airlines
3285,TC-JNS,L2J,Turkish Airlines
3286,TC-JNT,L2J,Turkish Airlines
3287,TC-JNZ,L2J,Turkish Airlines
3288,TC-JOA,L2J,Turkish Airlines
3289,TC-JOB,L2J,Turkish Airlines
3290,TC-JOE,L2J,Turkish Airlines
3291,TC-JOF,L2J,Turkish Airlines
3292,TC-JOG,L2J,Turkish Airlines
3293,TC-JOH,L2J,Turkish Airlines
3294,TC-JOI,L2J,Turkish Airlines
3295,TC-JOJ,L2J,Turkish Airlines
3296,TC-JOK,L2J,Turkish Airlines
3297,TC-JOL,L2J,Turkish Airlines
3298,TC-LGA,L2J,Turkish Airlines
3299,TC-LGB,L2J,Turkish Airlines
3300,TC-LGC,L2J,Turkish Airlines
3301,TC-LGF,L2J,Turkish Airlines
3302,TC-LGG,L2J,Turkish Airlines
3303,TC-LGI,L2J,Turkish Airlines
3304,TC-LNC,L2J,Turkish Airlines
3305,TC-LNE,L2J,Turkish Airlines
3306,TC-LNF,L2J,Turkish Airlines
3307,TF-FIG,L2J,Icelandair
3308,TF-FIH,L2J,Icelandair
3309,TF-ICE,L2J,Icelandair
3310,TF-ICN,L2J,Icelandair
3311,TF-ICO,L2J,Icelandair
3312,TF-ICP,L2J,Icelandair
3313,TF-ICU,L2J,Icelandair
3314,TF-ICY,L2J,Icelandair
3315,TS-IFM,L2J,Tunisair
3316,TS-IFN,L2J,Tunisair
3317,UR-82060,L6J,Antonov Airlines
3318,UR-82072,L4J,Antonov Airlines
3319,UR-CBG,L4T,Cavok Air
3320,UR-CEZ,L4T,Cavok Air
3321,UR-CGV,L4T,Ukraine Air Alliance
3322,UR-CKL,L4T,Cavok Air
3323,UR-CNN,L4T,Cavok Air
3324,UR-CNT,L4T,Ukraine Air Alliance
3325,VH-TGG,L2J,Gandel Investments P/l
3326,VP-BVG,L2J,Mva Aviation Ltd
3327,VQ-BBH,L4J,Silk Way West Airlines
3328,VQ-BVB,L4J,Silk Way West Airlines
3329,XA-AAN,L1P,Aerosafin Sa
3330,XA-AMA,L2J,Aeromexico
3331,XA-AMB,L2J,Aeromexico
3332,XA-AMC,L2J,Aeromexico
3333,XA-AME,L2J,Aeromexico
3334,XA-AMG,L2J,Aeromexico
3335,XA-AMJ,L2J,Aeromexico
3336,XA-AMK,L2J,Aeromexico
3337,XA-AML,L2J,Aeromexico
3338,XA-AMM,L2J,Aeromexico
3339,XA-AMN,L2J,Aeromexico
3340,XA-AMO,L2J,Aeromexico
3341,XA-AMS,L2J,Aeromexico
3342,XA-AMU,L2J,Aeromexico
3343,XA-AMV,L2J,Aeromexico
3344,XA-CZG,L2J,Aerojobeni Sa
3345,XA-DRC,L2J,Aeromexico
3346,XA-FLB,L2J,Servicios Aereos Across
3347,XA-GJC,L2J,Prestadora Sta Sa
3348,XA-IBC,L2J,Aero J I Sa De Cv
3349,XA-JOY,L2J,Aeromexico
3350,XA-RIN,L1P,Durango Jet
3351,XA-UOG,L2J,"Aeronaves TSM, S.A. de C.V."
3352,XA-UQT,L2J,"Aeronaves TSM, S.A. de C.V."
3353,XA-ZAM,L2J,Aeromexico
3354,YI-ARF,L2J,Iraqi Airways
3355,YL-ABG ,L2J,Air Baltic
3356,YL-ABH,L2J,Air Baltic
